Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1990,1990,hg/ha,68811,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1991,1991,hg/ha,69459,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1992,1992,hg/ha,70370,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1993,1993,hg/ha,70642,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1994,1994,hg/ha,70909,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1995,1995,hg/ha,71429,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1996,1996,hg/ha,71930,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1997,1997,hg/ha,72414,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1998,1998,hg/ha,72881,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",1999,1999,hg/ha,73725,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2000,2000,hg/ha,74640,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2001,2001,hg/ha,75675,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2002,2002,hg/ha,76623,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2003,2003,hg/ha,77672,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2004,2004,hg/ha,78689,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2005,2005,hg/ha,79212,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2006,2006,hg/ha,78125,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2007,2007,hg/ha,78000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2008,2008,hg/ha,78000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2009,2009,hg/ha,78095,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2010,2010,hg/ha,103846,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2011,2011,hg/ha,101786,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2012,2012,hg/ha,112000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2013,2013,hg/ha,103717,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2014,2014,hg/ha,103542,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2015,2015,hg/ha,107584,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2016,2016,hg/ha,109570,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2017,2017,hg/ha,111999,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2018,2018,hg/ha,110963,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2019,2019,hg/ha,109994,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,hg/ha,110769,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1290.9,"Other vegetables, fresh n.e.c.",2021,2021,hg/ha,111077,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1987,1987,hg/ha,57143,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1988,1988,hg/ha,57143,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1989,1989,hg/ha,57143,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1990,1990,hg/ha,56667,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1991,1991,hg/ha,56135,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1992,1992,hg/ha,56205,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1993,1993,hg/ha,56250,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1994,1994,hg/ha,56392,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1995,1995,hg/ha,56500,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1996,1996,hg/ha,56471,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1997,1997,hg/ha,56622,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1998,1998,hg/ha,56649,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,1999,1999,hg/ha,55556,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2000,2000,hg/ha,56751,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2001,2001,hg/ha,56863,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2002,2002,hg/ha,55789,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2003,2003,hg/ha,56912,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2004,2004,hg/ha,57023,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2005,2005,hg/ha,57292,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2006,2006,hg/ha,57646,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2007,2007,hg/ha,58183,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2008,2008,hg/ha,58786,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2009,2009,hg/ha,59540,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2010,2010,hg/ha,56296,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2011,2011,hg/ha,62338,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2012,2012,hg/ha,74074,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2013,2013,hg/ha,66141,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2014,2014,hg/ha,65185,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2015,2015,hg/ha,66496,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2016,2016,hg/ha,63365,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2017,2017,hg/ha,64014,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2018,2018,hg/ha,64616,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2019,2019,hg/ha,63996,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2020,2020,hg/ha,64209,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1345,Peaches and nectarines,2021,2021,hg/ha,64273,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1961,1961,hg/ha,1250,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1962,1962,hg/ha,1250,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1963,1963,hg/ha,1765,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1964,1964,hg/ha,1765,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1965,1965,hg/ha,2000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1966,1966,hg/ha,2053,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1967,1967,hg/ha,2222,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1968,1968,hg/ha,2222,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1969,1969,hg/ha,2000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1970,1970,hg/ha,2000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1971,1971,hg/ha,2538,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1972,1972,hg/ha,2529,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1973,1973,hg/ha,2591,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1974,1974,hg/ha,2727,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1975,1975,hg/ha,2545,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1976,1976,hg/ha,2182,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1977,1977,hg/ha,2591,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1978,1978,hg/ha,2727,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1979,1979,hg/ha,2636,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1980,1980,hg/ha,2818,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1981,1981,hg/ha,3000,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1982,1982,hg/ha,2318,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1983,1983,hg/ha,2727,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1984,1984,hg/ha,2727,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1985,1985,hg/ha,2609,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1986,1986,hg/ha,2500,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1987,1987,hg/ha,2542,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1988,1988,hg/ha,2542,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1989,1989,hg/ha,2440,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1990,1990,hg/ha,2677,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1991,1991,hg/ha,2423,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1992,1992,hg/ha,2761,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1993,1993,hg/ha,2801,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1994,1994,hg/ha,2842,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1995,1995,hg/ha,2882,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1996,1996,hg/ha,2923,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1997,1997,hg/ha,2964,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1998,1998,hg/ha,3006,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",1999,1999,hg/ha,3048,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2000,2000,hg/ha,3090,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2001,2001,hg/ha,3134,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2002,2002,hg/ha,3178,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2003,2003,hg/ha,3224,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2004,2004,hg/ha,3267,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2005,2005,hg/ha,3309,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2006,2006,hg/ha,3352,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2007,2007,hg/ha,3396,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2008,2008,hg/ha,3443,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2009,2009,hg/ha,3774,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2010,2010,hg/ha,3889,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2011,2011,hg/ha,3435,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2012,2012,hg/ha,2960,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2013,2013,hg/ha,3329,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2014,2014,hg/ha,3480,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2015,2015,hg/ha,3445,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2016,2016,hg/ha,3477,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2017,2017,hg/ha,3506,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2018,2018,hg/ha,3523,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2019,2019,hg/ha,3499,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2020,2020,hg/ha,3507,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1651,"Pepper (Piper spp.), raw",2021,2021,hg/ha,3515,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1961,1961,hg/ha,153846,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1962,1962,hg/ha,153846,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1963,1963,hg/ha,150753,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1964,1964,hg/ha,150374,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1965,1965,hg/ha,195793,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1966,1966,hg/ha,149535,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1967,1967,hg/ha,113430,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1968,1968,hg/ha,119640,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1969,1969,hg/ha,88808,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1970,1970,hg/ha,66463,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1971,1971,hg/ha,59096,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1972,1972,hg/ha,56300,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1973,1973,hg/ha,47857,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1974,1974,hg/ha,111043,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1975,1975,hg/ha,58938,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1976,1976,hg/ha,63406,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1977,1977,hg/ha,60859,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1978,1978,hg/ha,81937,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1979,1979,hg/ha,86159,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1980,1980,hg/ha,89474,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1981,1981,hg/ha,86842,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1982,1982,hg/ha,81579,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1983,1983,hg/ha,81579,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1984,1984,hg/ha,82051,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1985,1985,hg/ha,82051,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1986,1986,hg/ha,84615,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1987,1987,hg/ha,85000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1988,1988,hg/ha,85000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1989,1989,hg/ha,85000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1990,1990,hg/ha,136772,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1991,1991,hg/ha,90244,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1992,1992,hg/ha,96115,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1993,1993,hg/ha,95238,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1994,1994,hg/ha,97674,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1995,1995,hg/ha,107560,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1996,1996,hg/ha,106667,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1997,1997,hg/ha,145832,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1998,1998,hg/ha,181143,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,1999,1999,hg/ha,236854,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2000,2000,hg/ha,239558,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2001,2001,hg/ha,241883,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2002,2002,hg/ha,141695,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2003,2003,hg/ha,141854,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2004,2004,hg/ha,142006,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2005,2005,hg/ha,239768,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2006,2006,hg/ha,228658,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2007,2007,hg/ha,370038,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2008,2008,hg/ha,364724,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2009,2009,hg/ha,365127,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2010,2010,hg/ha,359917,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2011,2011,hg/ha,348801,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2012,2012,hg/ha,355019,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2013,2013,hg/ha,365110,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2014,2014,hg/ha,341767,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2015,2015,hg/ha,339581,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2016,2016,hg/ha,349768,A,Official figure
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2017,2017,hg/ha,343920,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2018,2018,hg/ha,356559,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2019,2019,hg/ha,350047,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2020,2020,hg/ha,350147,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1318,Pineapples,2021,2021,hg/ha,352215,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1961,1961,hg/ha,55242,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1962,1962,hg/ha,55105,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1963,1963,hg/ha,58026,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1964,1964,hg/ha,58112,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1965,1965,hg/ha,55221,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1966,1966,hg/ha,57270,I,Imputed value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1967,1967,hg/ha,57042,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1968,1968,hg/ha,50796,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1969,1969,hg/ha,41365,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1970,1970,hg/ha,40580,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1971,1971,hg/ha,41307,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1972,1972,hg/ha,50144,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1973,1973,hg/ha,47498,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1974,1974,hg/ha,51836,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1975,1975,hg/ha,47368,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1976,1976,hg/ha,48000,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1977,1977,hg/ha,50824,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1978,1978,hg/ha,57895,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1979,1979,hg/ha,53526,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1980,1980,hg/ha,52308,E,Estimated value
QCL,Crops and livestock products,120,Cameroon,5419,Yield,1313,Plantains and cooking bananas,1981,1981,hg/ha,52821,E,Estimated value
